output,prompt
"import React from 'react';
import PropTypes from 'prop-types';
import Motion from '../../ui/util/optional_motion';
import spring from 'react-motion/lib/spring';
import { FormattedMessage } from 'react-intl';

export default class UploadArea extends React.PureComponent {

  static propTypes = {
    active: PropTypes.bool,
    onClose: PropTypes.func,
  };

  handleKeyUp = (e) => {
    const keyCode = e.keyCode;
    if (this.props.active) {
      switch(keyCode) {
      case 27:
        e.preventDefault();
        e.stopPropagation();
        this.props.onClose();
        break;
      }
    }
  }

  componentDidMount () {
    window.addEventListener('keyup', this.handleKeyUp, false);
  }

  componentWillUnmount () {
    window.removeEventListener('keyup', this.handleKeyUp);
  }

  render () {
    const { active } = this.props;

    return (
      <Motion defaultStyle={{ backgroundOpacity: 0, backgroundScale: 0.95 }} style={{ backgroundOpacity: spring(active ? 1 : 0, { stiffness: 150, damping: 15 }), backgroundScale: spring(active ? 1 : 0.95, { stiffness: 200, damping: 3 }) }}>
        {({ backgroundOpacity, backgroundScale }) => (
          <div className='upload-area' style={{ visibility: active ? 'visible' : 'hidden', opacity: backgroundOpacity }}>
            <div className='upload-area__drop'>
              <div className='upload-area__background' style={{ transform: `scale(${backgroundScale})` }} />
              <div className='upload-area__content'><FormattedMessage id='upload_area.title' defaultMessage='Drag & drop to upload' /></div>
            </div>
          </div>
        )}
      </Motion>
    );
  }

}
","Create a component that handles drag and drop file upload. When the component is active, it should display a drop zone with a title. The drop zone should have a background that scales up when the component is active and fades in and out. When the escape key is pressed while the component is active, it should close."
"import React from 'react';
import DatePicker from 'material-ui/DatePicker';

/**
 * Inline Date Pickers are displayed below the input, rather than as a modal dialog.
 */
const DatePickerExampleInline = () => (
  <div>
    <DatePicker hintText=""Portrait Inline Dialog"" container=""inline"" />
    <DatePicker hintText=""Landscape Inline Dialog"" container=""inline"" mode=""landscape"" />
  </div>
);

export default DatePickerExampleInline;
","Create a DatePicker component that displays an inline date picker, rather than as a modal dialog. There should be one date picker with a portrait orientation and one with a landscape orientation."
"/**
 * React Starter Kit (https://www.reactstarterkit.com/)
 *
 * Copyright © 2014-present Kriasoft, LLC. All rights reserved.
 *
 * This source code is licensed under the MIT license found in the
 * LICENSE.txt file in the root directory of this source tree.
 */

import React from 'react';
import PropTypes from 'prop-types';
import history from '../../history';

function isLeftClickEvent(event) {
  return event.button === 0;
}

function isModifiedEvent(event) {
  return !!(event.metaKey || event.altKey || event.ctrlKey || event.shiftKey);
}

class Link extends React.Component {
  static propTypes = {
    to: PropTypes.string.isRequired,
    children: PropTypes.node.isRequired,
    onClick: PropTypes.func,
  };

  static defaultProps = {
    onClick: null,
  };

  handleClick = event => {
    if (this.props.onClick) {
      this.props.onClick(event);
    }

    if (isModifiedEvent(event) || !isLeftClickEvent(event)) {
      return;
    }

    if (event.defaultPrevented === true) {
      return;
    }

    event.preventDefault();
    history.push(this.props.to);
  };

  render() {
    const { to, children, ...props } = this.props;
    return (
      <a href={to} {...props} onClick={this.handleClick}>
        {children}
      </a>
    );
  }
}

export default Link;
","Generate a React component that renders an anchor tag with a specified 'to' prop and an 'onClick' event handler. Ensure the 'onClick' handler prevents the default action and pushes the 'to' prop value to the history stack. Allow for custom onClick behavior and gracefully handle modified events (metaKey, altKey, ctrlKey, shiftKey) and non-left-click events."
"import React from 'react';
import pure from 'recompose/pure';
import SvgIcon from '../../SvgIcon';

let DeviceBatteryCharging60 = (props) => (
  <SvgIcon {...props}>
    <path fillOpacity="".3"" d=""M15.67 4H14V2h-4v2H8.33C7.6 4 7 4.6 7 5.33V11h3.87L13 7v4h4V5.33C17 4.6 16.4 4 15.67 4z""/><path d=""M13 12.5h2L11 20v-5.5H9l1.87-3.5H7v9.67C7 21.4 7.6 22 8.33 22h7.33c.74 0 1.34-.6 1.34-1.33V11h-4v1.5z""/>
  </SvgIcon>
);
DeviceBatteryCharging60 = pure(DeviceBatteryCharging60);
DeviceBatteryCharging60.displayName = 'DeviceBatteryCharging60';
DeviceBatteryCharging60.muiName = 'SvgIcon';

export default DeviceBatteryCharging60;
",Create a React component using Material UI's SvgIcon component that renders an SVG icon of a battery charging at 60%.
"import PropTypes from 'prop-types'
import React from 'react'

export default function FindSongs (props) {
  return (
    <div className=""text-center"">
      <h1>Your library is empty!</h1>
      <button className=""btn-default"" onClick={props.showSettings}>
        Start looking for songs
      </button>
    </div>
  )
}

FindSongs.propTypes = {
  showSettings: PropTypes.func.isRequired
}
","Create a simple React component that displays a message stating that the music library is empty and includes a button that, when clicked, triggers a function to search for songs."
"import React from 'react';

export default ({ ...props }) => {
    return (
        <svg {...props} width=""16"" height=""16"" viewBox=""0 0 16 16"">
            <g>
                <path
                    d=""M14.39,2.31H1.61c-0.83,0-1.5,0.68-1.5,1.5v8.41c0,0.83,0.67,1.5,1.5,1.5h12.78c0.49,0,0.93-0.23,1.19-0.6
                    c0.08-0.09,0.14-0.19,0.18-0.3c0.09-0.18,0.13-0.39,0.13-0.6V3.81C15.89,2.99,15.22,2.31,14.39,2.31z M1.11,3.81
                    c0-0.27,0.22-0.5,0.5-0.5h12.78c0.28,0,0.5,0.23,0.5,0.5v7.96l-4.01-4.02c-0.14-0.14-0.36-0.15-0.51-0.02L7.96,9.77L5.25,7.08
                    C5.12,6.95,4.91,6.93,4.76,7.04L1.11,9.8V3.81z M1.61,12.72c-0.28,0-0.5-0.23-0.5-0.5v-1.47l3.84-2.91l2.7,2.68l2.21,2.2H1.61z
                    M14.39,12.72h-3.46L8.49,10.3l2.1-1.78l4.09,4.1C14.6,12.68,14.5,12.72,14.39,12.72z""
                />
            </g>
            <g>
                <path d=""M15.76,12.82c0,0.09-0.03,0.18-0.1,0.25c-0.02,0.02-0.05,0.04-0.08,0.05C15.66,13.03,15.72,12.93,15.76,12.82z"" />
            </g>
            <g>
                <path
                    d=""M12.718,7.153c-0.872,0-1.582-0.71-1.582-1.583c0-0.873,0.71-1.583,1.582-1.583c0.873,0,1.583,0.71,1.583,1.583
                    C14.301,6.443,13.591,7.153,12.718,7.153z M12.718,4.738c-0.459,0-0.832,0.374-0.832,0.833c0,0.459,0.373,0.833,0.832,0.833
                    s0.833-0.374,0.833-0.833C13.551,5.111,13.177,4.738,12.718,4.738z""
                />
            </g>
        </svg>
    );
};
",Create an SVG icon that uses the Material Design icon set. The icon should represent a person with a plus sign on their chest. The icon should be 16x16 pixels in size and have a black fill.
"import React, { Component } from 'react';
import { postsData } from '../sample-data.js';

class PostHeader extends Component {

  state = {
    posts: postsData
  }

  render() {

    return (
      <header className=""intro-header post"">
          <div className=""container"">
              <div className=""row"">
                  <div className=""col-lg-8 col-lg-offset-2 col-md-10 col-md-offset-1"">
                      <div className=""post-heading"">
                          <h1>{this.state.posts[0].title}</h1>
                          <h2 className=""subheading"">{this.state.posts[0].subtitle}</h2>
                          <span className=""meta"">Posted by <a href=""#"">{this.state.posts[0].username}</a> on {this.state.posts[0].datetime}</span>
                      </div>
                  </div>
              </div>
          </div>
      </header>
    );
  }
}

export default PostHeader;
","Create a React component that renders a header for a post. The header should include the post's title, subtitle, a link to the author's profile, and the date and time the post was published."
"require('isomorphic-fetch');
require('es6-promise').polyfill();

import React from 'react';
import { render } from 'react-dom';
import { Router } from 'react-router';
import { createHistory } from 'history';
import routes from '../routes';

const history = createHistory();

render(
  <Router children={routes} history={history} />,
  document.getElementById('app')
);
","Create a React application using isomorphic-fetch, es6-promise, react, react-dom, react-router, and history."
"/* eslint-disable import/no-extraneous-dependencies */
import React from 'react';
import { storiesOf } from '@storybook/react';
import FlexCenter from './FlexCenter';
import { specs, urls } from './LiveView.stories';
import { ignoredRegions } from './IgnoredRegions.stories';

export { specs, urls, ignoredRegions };

storiesOf('FlexCenter', module).add('2:1', () => (
  <FlexCenter width={200} height={100} style={{ background: 'papayawhip' }}>
    <div style={{ padding: 30, background: 'hotpink' }}>2:1</div>
  </FlexCenter>
));
","Create a Storybook story for a React component named FlexCenter that renders a pink box with text inside and a background color of ""papayawhip."" The box should be 200 pixels wide and 100 pixels tall. The text inside the box should read ""2:1."""
"import React from 'react';
import Select from 'react-select';

var DisabledUpsellOptions = React.createClass({
	displayName: 'DisabledUpsellOptions',
	propTypes: {
		label: React.PropTypes.string,
	},
	getInitialState () {
		return {};
	},
	setValue (value) {
		this.setState({ value });
		console.log('Support level selected:', value.label);
	},
	renderLink: function() {
		return <a style={{ marginLeft: 5 }} href=""/upgrade"" target=""_blank"">Upgrade here!</a>;
	},
	renderOption: function(option) {
		return <span style={{ color: option.color }}>{option.label} {option.link}</span>;
	},
	renderValue: function(option) {
		return <strong style={{ color: option.color }}>{option.label}</strong>;
	},
	render: function() {
		var options = [
			{ label: 'Basic customer support', value: 'basic', color: '#E31864' },
			{ label: 'Premium customer support', value: 'premium', color: '#6216A3' },
			{ label: 'Pro customer support', value: 'pro', disabled: true, link: this.renderLink() },
		];
		return (
			<div className=""section"">
				<h3 className=""section-heading"">{this.props.label}</h3>
				<Select
					placeholder=""Select your support level""
					options={options}
					optionRenderer={this.renderOption}
					onChange={this.setValue}
					value={this.state.value}
					valueRenderer={this.renderValue}
					/>
				<div className=""hint"">This demonstates custom render methods and links in disabled options</div>
			</div>
		);
	}
});
module.exports = DisabledUpsellOptions;
","Create a React component that uses the Select component to display a list of customer support options. The options should include Basic, Premium, and Pro. Pro should be disabled and should have a link to an upgrade page. The component should also include custom render methods for the options and value."
"import React, { Component } from 'react';

class MenuAside extends Component {
  constructor(props) {
    super(props);
  }

  isActiveButton(index) {
    if (index === this.props.menuAside.buttonActiveIndex) {
      return 'item-active';
    }
    return '';
  }

  render() {
    const lists = [
      {
        index: 0,
        name: 'all',
        icon: 'glyphicon-th-list',
        'chinese': '全部',
      },
      {
        index: 1,
        name: 'image',
        icon: 'glyphicon-picture',
        'chinese': '图片',
      },
      {
        index: 2,
        name: 'doc',
        icon: 'glyphicon-file',
        'chinese': '文档',
      },
      {
        index: 3,
        name: 'video',
        icon: 'glyphicon-facetime-video',
        'chinese': '视频',
      },
      {
        index: 4,
        name: 'music',
        icon: 'glyphicon-music',
        'chinese': '音乐',
      },
      {
        index: 5,
        name: 'trash',
        icon: 'glyphicon-trash',
        'chinese': '回收站',
      }
    ];

    const menuLists = lists.map((obj) =>
      <button
        key={obj.name}
        name={obj.name}
        type=""button""
        className={'list-group-item list-item ' + this.isActiveButton(obj.index)}
        onClick={this.props.onMenuAsideButtonClick}>
          <span className={'glyphicon ' + obj.icon} aria-hidden=""true""></span>
          {obj.chinese}
        </button>
    );

    return (
      <div className=""menu-aside-wrapper"">
        <div className=""list-group menu-list"" data-active-index={this.props.menuAside.buttonActiveIndex}>
          {menuLists}
        </div>
      </div>
    )
  }
}

export default MenuAside;
","Generate React code for a component called MenuAside that renders a menu with multiple buttons. Each button should have a unique index, name, icon (e.g., glyphicon-th-list), and Chinese label. The component should also have a prop called ""menuAside"" that contains a ""buttonActiveIndex"" property to indicate the currently active button."
"import React, { Component } from 'react';
import { Text } from 'react-native';
import { connect } from 'react-redux';
import { emailChanged, passwordChanged, loginUser } from '../actions';
import { Card, CardSection, Button, Input, Spinner } from './common';

class LoginForm extends Component {
  onEmailChange(text) {
    this.props.emailChanged(text);
  }

  onPasswordChange(text) {
    this.props.passwordChanged(text);
  }

  onButtonPress() {
    const { email, password } = this.props;

    this.props.loginUser({ email, password });
  }

  renderButton() {
    if (this.props.loading) {
      return <Spinner size=""large"" />;
    }
    return (
      <Button onPress={this.onButtonPress.bind(this)}>
      Login
      </Button>
    );
  }

  render() {
    return (
      <Card>
        <CardSection>
          <Input
            label=""Email""
            placeholder=""email@gmail.com""
            onChangeText={this.onEmailChange.bind(this)}
            value={this.props.email}
          />
        </CardSection>
        <CardSection>
          <Input
            secureTextEntry
            label=""Password""
            placeholder=""password""
            onChangeText={this.onPasswordChange.bind(this)}
            value={this.props.password}
          />
        </CardSection>

        <Text style={styles.errorTextStyle}>
        {this.props.error}
        </Text>

        <CardSection>
          {this.renderButton()}
        </CardSection>
      </Card>
    );
  }
}

const mapStateToProps = state => {
  return {
    email: state.auth.email,
    password: state.auth.password,
    error: state.auth.error,
    loading: state.auth.loading
  };
};

const styles = {
  errorTextStyle: {
    fontSize: 20,
    alignSelf: 'center',
    color: 'red'
  }
};

export default connect(mapStateToProps, {
  emailChanged,
  passwordChanged,
  loginUser
})(LoginForm);
","Create a React Native component called LoginForm that uses Redux to manage its state and connect to the store. It should have fields for email and password, as well as a button to log the user in. When the user types in the email or password fields, the state should be updated. When the button is pressed, the form should be submitted and the login action should be dispatched. If the login is successful, the user should be redirected to the home screen. If the login is unsuccessful, an error message should be displayed."
"import React from 'react';
import { Link } from 'react-router';

class Sidebar extends React.Component {

  render () {
    var assignments = COURSES[this.props.params.courseId].assignments

    return (
      <div>
        <h3>Sidebar Assignments</h3>
        <ul>
          {assignments.map(assignment => (
            <li key={assignment.id}>
              <Link to={`/course/${this.props.params.courseId}/assignments/${assignment.id}`}>
                {assignment.title}
              </Link>
            </li>
          ))}
        </ul>
      </div>
    );
  }

}

export default Sidebar;

","Generate the code to render the sidebar for a course which displays a title, all the assignments under the course, and allows for each assignment to be clicked and redirect to the assignment specific page."
"import React from 'react';
import Field from '../Field';
import Checkbox from '../../components/Checkbox';
import { FormField } from '../../../admin/client/App/elemental';

const NOOP = () => {};

module.exports = Field.create({
	displayName: 'BooleanField',
	statics: {
		type: 'Boolean',
	},
	propTypes: {
		indent: React.PropTypes.bool,
		label: React.PropTypes.string,
		onChange: React.PropTypes.func.isRequired,
		path: React.PropTypes.string.isRequired,
		value: React.PropTypes.bool,
	},

	valueChanged (value) {
		this.props.onChange({
			path: this.props.path,
			value: value,
		});
	},
	renderFormInput () {
		if (!this.shouldRenderField()) return;

		return (
			<input
				name={this.getInputName(this.props.path)}
				type=""hidden""
				value={!!this.props.value}
			/>
		);
	},
	renderUI () {
		const { indent, value, label, path } = this.props;

		return (
			<div data-field-name={path} data-field-type=""boolean"">
				<FormField offsetAbsentLabel={indent}>
					<label style={{ height: '2.3em' }}>
						{this.renderFormInput()}
						<Checkbox
							checked={value}
							onChange={(this.shouldRenderField() && this.valueChanged) || NOOP}
							readonly={!this.shouldRenderField()}
						/>
						<span style={{ marginLeft: '.75em' }}>
							{label}
						</span>
					</label>
					{this.renderNote()}
				</FormField>
			</div>
		);
	},
});
",Generate a React component for a Boolean field. The field should include a checkbox for user interaction and a hidden input element for submitting the field value in a form. The checkbox should be disabled if the field is not editable.
"import React from 'react';
import {
  Step,
  Stepper,
  StepLabel,
} from 'material-ui/Stepper';
import WarningIcon from 'material-ui/svg-icons/alert/warning';
import {red500} from 'material-ui/styles/colors';

/**
 * Custom icons can be used to create different visual states.
 */
class CustomIcon extends React.Component {

  state = {
    stepIndex: 0,
  };

  handleNext = () => {
    const {stepIndex} = this.state;
    if (stepIndex < 2) {
      this.setState({stepIndex: stepIndex + 1});
    }
  };

  handlePrev = () => {
    const {stepIndex} = this.state;
    if (stepIndex > 0) {
      this.setState({stepIndex: stepIndex - 1});
    }
  };

  getStepContent(stepIndex) {
    switch (stepIndex) {
      case 0:
        return 'Select campaign settings...';
      case 1:
        return 'What is an ad group anyways?';
      case 2:
        return 'This is the bit I really care about!';
      default:
        return 'You\'re a long way from home sonny jim!';
    }
  }

  render() {
    return (
      <div style={{width: '100%', maxWidth: 700, margin: 'auto'}}>
        <Stepper linear={false}>
          <Step completed={false}>
            <StepLabel>
              Select campaign settings
            </StepLabel>
          </Step>
          <Step completed={false}>
            <StepLabel
              icon={<WarningIcon color={red500} />}
              style={{color: red500}}
            >
              Create an ad group
            </StepLabel>
          </Step>
          <Step completed={false}>
            <StepLabel>
              Create an ad
            </StepLabel>
          </Step>
        </Stepper>
      </div>
    );
  }
}

export default CustomIcon;
",Generate a React code snippet that uses `material-ui` to create a 3-step stepper with custom warning icons.
"import React from 'react';
import pure from 'recompose/pure';
import SvgIcon from '../../SvgIcon';

let DeviceSignalCellularNull = (props) => (
  <SvgIcon {...props}>
    <path d=""M20 6.83V20H6.83L20 6.83M22 2L2 22h20V2z""/>
  </SvgIcon>
);
DeviceSignalCellularNull = pure(DeviceSignalCellularNull);
DeviceSignalCellularNull.displayName = 'DeviceSignalCellularNull';

export default DeviceSignalCellularNull;
","Generate React code for an SVG icon that visually represents no signal, consisting of an empty square inside a square frame."
"import React from 'react';
import { Text, View, Button, StyleSheet, ScrollView } from 'react-native';
import Components from './../../components';

const styles = StyleSheet.create({
  base: {
    padding: 24,
    flex: 1
  },
  name: {
    fontSize: 24
  },
  header: {
    flexWrap: 'wrap',
    flexDirection: 'row'
  }
});

class ListBeaconsScreen extends Components.PyxisComponent {
  static navigationOptions = {
    title: 'Beacons'
  };

  constructor(props) {
    super(props);

    this.state = {
      beacons: []
    };
  }

  createBeacon() {
    this.navigate('NewBeacon');
  }

  goToBeacon(beacon) {
    this.navigate('Beacon', {
      beacon
    });
  }

  async componentWillMount() {
    const beacons = await this.services.beaconsRepository.all();

    this.setState({ beacons })
  }

  render() {
    return (
      <View style={styles.base}>
        <View>
          <Text style={styles.name}>Beacons</Text>
          <View style={styles.header}>
            {
              //<Components.PButton title=""Excluir"" onPress={() => this.remove()}></Components.PButton>
            }
          </View>
        </View>
        <ScrollView>
          {
            this.isMaintainer() && <Components.PButton title=""Novo beacon"" onPress={() => this.createBeacon()}></Components.PButton>
          }
          {
            this.state.beacons.map((beacon, idx) => {
              return <Components.PButton key={`${idx}_${beacon.name}`} title={beacon.name} onPress={() => this.goToBeacon(beacon)}></Components.PButton>
            })
          }
        </ScrollView>
        <Components.BackButton onPress={() => this.goBack()}></Components.BackButton>
      </View>
    );
  }
}

export default ListBeaconsScreen;
","Create React Native code that displays a list screen with the title ""Beacons."" Include a button to create a new beacon and buttons for each beacon in the list that navigate to a ""Beacon"" screen when pressed."
"import React from 'react';

export default class WonPlayer extends React.Component {

    render() {

        var player = this.props.rosterEntry.player;
        var cost = this.props.rosterEntry.cost;

        var positions = player.positions
            .map(function(pos) { return pos.name; })
            .join(', ');

        return (
            <tr>
                <td>{player.name} - <span className=""text-muted small"">{positions}</span></td>
                <td>${cost}</td>
            </tr>
        );
    }
}","Generate the React code for displaying won players in a table with player names, multiple positions, and cost."
"/**
 * NotFoundPage
 *
 * This is the page we show when the user visits a url that doesn't have a route
 *
 * NOTE: while this component should technically be a stateless functional
 * component (SFC), hot reloading does not currently support SFCs. If hot
 * reloading is not a neccessity for you then you can refactor it and remove
 * the linting exception.
 */

import React from 'react';

/* eslint-disable react/prefer-stateless-function */
export default class NotFound extends React.Component {

  render() {
    return (
      <h1>Page Not Found</h1>
    );
  }
}
",Generate a React component that displays a 'Page Not Found' error message when the user attempts to visit a URL without a corresponding route. Note that the component should be a class-based component due to its usage of hot reloading.
"import React, { Component } from 'react';
import PropTypes from 'prop-types';

export default class ClickCounter extends Component {
  
  constructor() {
    super();
    this.state = { count: 0 };
    this.onClick = this.onClick.bind(this);
  }
  
  onClick() {
    this.setState({
      count: this.state.count + 1
    });
  }
  
  render() {
    return (
        <button className={'foo bar' + (this.props.className || '')} onClick={this.onClick}>Clicked {this.state.count} times</button>
    );
  }
}

ClickCounter.propTypes = {
  className: PropTypes.string
};
","Generate a class based React component with the following specifications:
- Name: ClickCounter
- Component should maintain an internal state variable called count, initialized to 0.
- Component should define an onClick handler that increments the count by 1 when the button is clicked.
- Component should render a button with the following attributes:
  - className: 'foo bar'
  - User-provided className as an optional prop
  - Display text: 'Clicked {count} times'"
"import React, { Component } from 'react';
import PropTypes from 'prop-types';
import sample from 'lodash/sample';

import './RandomButton.css';

/**
 * Button that changes label on every click.
 */
export default class RandomButton extends Component {
	static propTypes = {
		/**
		 * List of possible labels.
		 */
		variants: PropTypes.array.isRequired,
	};

	constructor(props) {
		super();
		this.state = {
			label: sample(props.variants),
		};
	}

	handleClick = () => {
		this.setState({
			label: sample(this.props.variants),
		});
	};

	render() {
		return (
			<button className=""random-button"" onClick={this.handleClick}>
				{this.state.label}
			</button>
		);
	}
}
",Design a React component that renders a button with a rotating label. The button should cycle through a list of possible labels with each click. Include CSS styling for the button.
"/* @flow */
import React from 'react';
import Icon from 'mineral-ui/Icon';

import type { IconProps } from 'mineral-ui/Icon/types';

/* eslint-disable prettier/prettier */
export default function IconHealing(props: IconProps) {
  const iconProps = {
    rtl: false,
    ...props
  };

  return (
    <Icon {...iconProps}>
      <g>
        <path d=""M17.73 12.02l3.98-3.98a.996.996 0 0 0 0-1.41l-4.34-4.34a.996.996 0 0 0-1.41 0l-3.98 3.98L8 2.29a1.001 1.001 0 0 0-1.41 0L2.25 6.63a.996.996 0 0 0 0 1.41l3.98 3.98L2.25 16a.996.996 0 0 0 0 1.41l4.34 4.34c.39.39 1.02.39 1.41 0l3.98-3.98 3.98 3.98c.2.2.45.29.71.29.26 0 .51-.1.71-.29l4.34-4.34a.996.996 0 0 0 0-1.41l-3.99-3.98zM12 9c.55 0 1 .45 1 1s-.45 1-1 1-1-.45-1-1 .45-1 1-1zm-4.71 1.96L3.66 7.34l3.63-3.63 3.62 3.62-3.62 3.63zM10 13c-.55 0-1-.45-1-1s.45-1 1-1 1 .45 1 1-.45 1-1 1zm2 2c-.55 0-1-.45-1-1s.45-1 1-1 1 .45 1 1-.45 1-1 1zm2-4c.55 0 1 .45 1 1s-.45 1-1 1-1-.45-1-1 .45-1 1-1zm2.66 9.34l-3.63-3.62 3.63-3.63 3.62 3.62-3.62 3.63z""/>
      </g>
    </Icon>
  );
}

IconHealing.displayName = 'IconHealing';
IconHealing.category = 'image';
",Create an SVG icon of a healing stick.
"import React from 'react'
import { Button } from 'semantic-ui-react'

const ButtonExampleLabeled = () => (
  <div>
    <Button
      content='Like'
      icon='heart'
      label={{ as: 'a', basic: true, content: '2,048' }}
      labelPosition='right'
    />

    <Button
      content='Like'
      icon='heart'
      label={{ as: 'a', basic: true, pointing: 'right', content: '2,048' }}
      labelPosition='left'
    />

    <Button
      icon='fork'
      label={{ as: 'a', basic: true, content: '2,048' }}
      labelPosition='left'
    />
  </div>
)

export default ButtonExampleLabeled
","Create a React component that displays three labeled buttons. The first button should have the label on the right, the second button should have the label on the left, and the third button should have the label on the left and include an icon."
"import PureComponent from '../../../lib/purecomponent';
import React from 'react';
import classnames from 'classnames';
import immutable from 'immutable';
import {deleteTodo} from '../../todos/actions';

export default class TodoItem extends PureComponent {

  render() {
    const todo = this.props.todo;

    return (
      <li className={classnames({editing: false})}>
        <label>{todo.get('title')}</label>
        <button onClick={() => deleteTodo(todo)}>x</button>
      </li>
    );
  }

}

TodoItem.propTypes = {
  todo: React.PropTypes.instanceOf(immutable.Map)
};
",Create a React component for rendering a todo item that includes a label with the todo title and a button for deleting the todo.
"import React from 'react';
import Layout from 'focus-components/components/layout';

import MenuLeft from '../views/menu/menu-left';
import Footer from '../views/footer';
import DevTools from './dev-tools';

const CustomLayout = (props) => (
    <div>
        <Layout
            Footer={Footer}
            MenuLeft={MenuLeft}
        >
            {props.children}
        </Layout>
        {__DEV__ && <DevTools />}
    </div >
);
CustomLayout.displayName = 'CustomAppLayout';

export default CustomLayout;",Create a React component named CustomLayout that wraps the child components within a Layout component using the MenuLeft and Footer components as props. Include a conditional rendering of the DevTools component if the environment is development.
"
import React, { Component } from 'react';

import Question from '../Question';

class Radio extends Component {

    render() {
        const { data, onClick } = this.props;
        return (
            <div
                className=""question""
                onClick={onClick}
            >
                <Question
                    id={data.order}
                    text={data.label}
                    required={data.required}
                />
                <div className=""radioGrp"">
                    {this._renderRadioItem()}
                </div>
            </div>
        );
    }

    _renderRadioItem() {
        const { data } = this.props;
        const items = data.data.map((itm, idx) => {
            const label = itm.label;
            const input = itm.input;
            return (
                <div
                    className=""radioItem ut-radio""
                    key={idx}
                >
                    <input type=""radio"" />
                    <label>
                        {label}
                    </label>
                    {
                        itm.hasOwnProperty('input') ?
                            <input
                                type=""text""
                                className=""input input--medium ut-input""
                                placeholder={input}
                            /> :
                            ''
                    }
                    <div className=""subdescription"">{itm.example || ''}</div>
                </div>
            );
        });
        return items;
    }
}

export default Radio;
",Create a React component to render a radio button question with multiple options and optional text input for each option.
"import React from 'react'
import Header from '../../components/Header'
import classes from './CoreLayout.scss'
import '../../styles/core.scss'

export const CoreLayout = ({ children }) => (
  <div className='container text-center'>
    <Header />
    <div className={classes.mainContainer}>
      {children}
    </div>
  </div>
)

CoreLayout.propTypes = {
  children: React.PropTypes.element.isRequired
}

export default CoreLayout
",Generate a React functional component called CoreLayout that wraps its children in a container with a centrally aligned text and a header and main container.
"import _extends from 'babel-runtime/helpers/extends';
import _objectWithoutProperties from 'babel-runtime/helpers/objectWithoutProperties';
import _classCallCheck from 'babel-runtime/helpers/classCallCheck';
import _possibleConstructorReturn from 'babel-runtime/helpers/possibleConstructorReturn';
import _inherits from 'babel-runtime/helpers/inherits';
import classNames from 'classnames';
import React from 'react';
import elementType from 'react-prop-types/lib/elementType';

import { bsClass, getClassSet, splitBsProps } from './utils/bootstrapUtils';

var propTypes = {
  componentClass: elementType
};

var defaultProps = {
  componentClass: 'div'
};

var ModalBody = function (_React$Component) {
  _inherits(ModalBody, _React$Component);

  function ModalBody() {
    _classCallCheck(this, ModalBody);

    return _possibleConstructorReturn(this, _React$Component.apply(this, arguments));
  }

  ModalBody.prototype.render = function render() {
    var _props = this.props,
        Component = _props.componentClass,
        className = _props.className,
        props = _objectWithoutProperties(_props, ['componentClass', 'className']);

    var _splitBsProps = splitBsProps(props),
        bsProps = _splitBsProps[0],
        elementProps = _splitBsProps[1];

    var classes = getClassSet(bsProps);

    return React.createElement(Component, _extends({}, elementProps, {
      className: classNames(className, classes)
    }));
  };

  return ModalBody;
}(React.Component);

ModalBody.propTypes = propTypes;
ModalBody.defaultProps = defaultProps;

export default bsClass('modal-body', ModalBody);",Create the ModalBody React component. It should accept a `componentClass` prop that defaults to 'div' and be used to render the body of a modal.
"import React from 'react';

export default class RemoveSectionButton extends React.Component {


  constructor(props) {
    super(props);

    this.handleClick = this.handleClick.bind(this);
  }

  handleClick(e) {
    e.preventDefault()
    this.props.removeSection(this.props.id);
  }

  render() {
    return (
      <div style={{
        display: 'inline-block'
      }}>
        <button className={'remove-section-button'}onClick={this.handleClick} >
          <p style={{
            position: 'absolute',
            top: '20%',
            left: '52%',
            width: '100%',
            transform: 'translate(-50%, -50%)'
          }}>REMOVE SECTION</p>
        </button>
      </div>
    );
  }
}
","Create a React component that renders a button that, when clicked, calls a prop function with the `id` prop as an argument. The button should have a `REMOVE SECTION` label and be styled using inline CSS."
