output,prompt
"
import React, { Component } from 'react';
import { View, Image, Text, StyleSheet } from 'react-native';

import Touchable from 'px/components/Touchable';

import ListItemLike from 'px/assets/icons/list_item_like.png';
import ListItemCollection from 'px/assets/icons/list_item_collection.png';
import ListItemShare from 'px/assets/icons/list_item_share.png';

export default class ImageActionBar extends Component {

  static defaultProps = {
    src: { },
  }

  static propTypes = {
    src: React.PropTypes.object,
  }

  render() {
    const { src: { likes } } = this.props;
    return <View style={styles.base}>
      <Touchable style={styles.button}>
        <View style={styles.horizontal}>
          <Image style={styles.icon} source={ListItemLike} />
          <Text style={styles.text}>{ likes } likes</Text>
        </View>
      </Touchable>
      <Touchable style={styles.button}>
        <View style={styles.horizontal}>
          <Image style={styles.icon} source={ListItemCollection} />
          <Text style={styles.text}>Collection</Text>
        </View>
      </Touchable>
      <View style={styles.fill} />
      <Touchable style={styles.button}>
        <View style={styles.horizontal}>
          <Image style={styles.icon} source={ListItemShare} />
          <Text style={styles.text}>Share</Text>
        </View>
      </Touchable>
    </View>
  }

}

const styles = StyleSheet.create({
  base: {
    height: 38,
    flexDirection: 'row',
    backgroundColor: '#fff',
    alignItems: 'flex-end',
  },
  fill: {
    flex: 1,
  },
  horizontal: {
    flexDirection: 'row',
    alignItems: 'center',
  },
  button: {
    paddingLeft: 10,
    paddingRight: 10,
    height: 38,
    justifyContent: 'center',
  },
  icon: {
    width: 12,
    height: 12,
    marginRight: 6,
  },
  text: {
    fontSize: 12,
    fontWeight: '500',
    color: '#9ca0a9',
  },
});
","Generate the code for a React Native component that displays an image action bar with three buttons: like, collect, and share. The like button should display the number of likes for the image."
"import _extends from 'babel-runtime/helpers/extends';
import _isNil from 'lodash/isNil';

import cx from 'classnames';
import PropTypes from 'prop-types';
import React from 'react';

import { customPropTypes, getElementType, getUnhandledProps, META } from '../../lib';

/**
 * A step can contain a title.
 */
function StepTitle(props) {
  var children = props.children,
      className = props.className,
      title = props.title;

  var classes = cx('title', className);
  var rest = getUnhandledProps(StepTitle, props);
  var ElementType = getElementType(StepTitle, props);

  return React.createElement(
    ElementType,
    _extends({}, rest, { className: classes }),
    _isNil(children) ? title : children
  );
}

StepTitle.handledProps = ['as', 'children', 'className', 'title'];
StepTitle._meta = {
  name: 'StepTitle',
  parent: 'Step',
  type: META.TYPES.ELEMENT
};

process.env.NODE_ENV !== ""production"" ? StepTitle.propTypes = {
  /** An element type to render as (string or function). */
  as: customPropTypes.as,

  /** Primary content. */
  children: PropTypes.node,

  /** Additional classes. */
  className: PropTypes.string,

  /** Shorthand for primary content. */
  title: customPropTypes.contentShorthand
} : void 0;

export default StepTitle;","Generate the code snippet for a React component called StepTitle, which can optionally contain a title and is used within a Step component."
"import React from 'react'
import logger from 'js/utils/logger'
import { getUrlParameters } from 'js/utils/utils'
import SearchResultErrorMessage from 'js/components/Search/SearchResultErrorMessage'

class ErrorBoundary extends React.Component {
  constructor(props) {
    super(props)
    this.state = { hasError: false }
  }

  static getDerivedStateFromError(error) {
    return { hasError: true }
  }

  componentDidCatch(error, info) {
    logger.error(error)
  }

  render() {
    if (this.state.hasError) {
      const query = getUrlParameters().q || null
      return <SearchResultErrorMessage query={query} />
    }

    return this.props.children
  }
}

ErrorBoundary.propTypes = {}
ErrorBoundary.defaultProps = {}

export default ErrorBoundary
","Create a React error boundary component that logs errors, and if on the search results page, displays a SearchResultErrorMessage component."
"import React from 'react';
import { Link } from 'react-router';
import Navbar from '../../src/Navbar';
import Nav from '../../src/Nav';

const NAV_LINKS = {
  'introduction': {
    link: 'introduction',
    title: 'Introduction'
  },
  'getting-started': {
    link: 'getting-started',
    title: 'Getting started'
  },
  'components': {
    link: 'components',
    title: 'Components'
  },
  'support': {
    link: 'support',
    title: 'Support'
  }
};

const NavMain = React.createClass({
  propTypes: {
    activePage: React.PropTypes.string
  },

  render() {
    let brand = <Link to='home' className=""navbar-brand"">React-Bootstrap</Link>;
    let links = Object.keys(NAV_LINKS).map(this.renderNavItem).concat([
      <li key='github-link'>
        <a href='https://github.com/react-bootstrap/react-bootstrap' target='_blank'>GitHub</a>
      </li>
    ]);

    return (
      <Navbar componentClass='header' brand={brand} staticTop className=""bs-docs-nav"" role=""banner"" toggleNavKey={0}>
        <Nav className=""bs-navbar-collapse"" role=""navigation"" eventKey={0} id=""top"">
          {links}
        </Nav>
      </Navbar>
    );
  },

  renderNavItem(linkName) {
    let link = NAV_LINKS[linkName];

    return (
        <li className={this.props.activePage === linkName ? 'active' : null} key={linkName}>
          <Link to={link.link}>{link.title}</Link>
        </li>
      );
  }
});

export default NavMain;
",Create a React app navigation bar with static navigation links and include a link to GitHub.
"import React from 'react';
import createSvgIcon from './utils/createSvgIcon';

export default createSvgIcon(
  <g><path d=""M2 15.5v2h20v-2H2zm0-5v2h20v-2H2zm0-5v2h20v-2H2z"" /></g>
, 'Dehaze');
","Provide a code snippet in React that creates an SVG icon with three horizontal lines, suitable for use as a hamburger menu icon."
"import React from 'react';
import { storiesOf } from '@kadira/storybook';
import BaseContainer from '../index';

storiesOf('container.BaseContainer', module)
  .add('default view', () => {
    return (
      <BaseContainer title=""Base Container"">TEST</BaseContainer>
    );
  });
","Provide a storybook example with args, custom styling and child in a React functional component."
"import React from 'react';
import { Link } from 'react-router';
import { prefixLink } from 'gatsby-helpers';
import Headroom from 'react-headroom';
import { config } from 'config';
import Classnames from 'classnames';



const NAV = [
  {
    label: 'Guide',
    title: 'Documentation guide',
    link: prefixLink(config.docsLink),
    tag: 'guide',
  },
  {
    label: 'API',
    title: 'API docs',
    link: prefixLink(config.apiLink),
    tag: 'api',
  },
  {
    label: <i className=""twitter"" />,
    title: 'Twitter',
    link: config.twitterUrl,
    tag: 'twitter',
    type: 'social',
    external: true,
  },
  {
    label: <i className=""github"" />,
    title: 'Github',
    link: config.githubUrl,
    tag: 'github',
    type: 'social',
    external: true,
  },
  {
    label: <i className=""discuss"" />,
    title: 'Discuss',
    link: config.discussUrl,
    tag: 'discuss',
    type: 'social',
    external: true,
  },
];


export default class Header extends React.Component {
  constructor (props) {
    super(props);

    this.state = {
      mobileActive: null,
    };

    _.bindAll(this, '_toggleMobileMenu');
  }


  render () {
    const activeNav = this.props.activeNav;

    let header = null;

    if (this.props.show) {
      const navItems = NAV.map((item) => {
        let lnk;

        if (item.external) {
          lnk = (<a
            title={item.title}
            href={item.link} 
            className={Classnames({active: activeNav === item.tag})}>
              {item.label}
          </a>);
        } else {
          lnk = (<Link 
            title={item.title}
            to={item.link} 
            className={Classnames({active: activeNav === item.tag})}>
              {item.label}
          </Link>);
        }

        return (
          <li key={item.tag} className={Classnames(item.type)}>{lnk}</li>
        );
      });

      header = (
        <header>
          <section className=""brand"">
            <Link to={prefixLink('/')}>
              Waigo.js
            </Link>
          </section>
          <button 
            className=""mobile-toggle""
            onClick={this._toggleMobileMenu}>
              <i className={Classnames('menu', {open: this.state.mobileActive})} />
          </button>
          <ul className={Classnames('nav', { active: this.state.mobileActive})}>
            {navItems}
          </ul>
        </header>
      );
    }

    return (
      <Headroom>
        {header}
      </Headroom>
    );
  }


  _toggleMobileMenu (e) {
    e.preventDefault();

    this.setState({
      mobileActive: !this.state.mobileActive,
    });
  }

}


Header.propTypes = {
  activeNav: React.PropTypes.string,
  show: React.PropTypes.bool,
};

Header.defaultProps = {
  activeNav: null,
  show: true,
};




",Generate the React code snippet for a responsive header component with social media icons and a navigation menu. The header should toggle between mobile and desktop views based on screen size.
"import _ from 'lodash';
import React from 'react';
import { connect } from 'react-redux';
import postcardsActions from 'redux/modules/postcards/actions';
import PostcardBox from 'components/PostcardBox/PostcardBox';

const mapStateToProps = (state) => ({
    postcards: state.postcards
});

export class HomeView extends React.Component {
    constructor (props) {
        super(props);
    }

    componentDidMount () {
        const { dispatch } = this.props;
        dispatch(postcardsActions.fetch());
    }

    render () {
        let { postcards } = this.props;

        return (
            <div className='container text-center'>
                <div className='row'>
                    <div className='col-xs-2 col-xs-offset-5'>
                        { _.map(postcards.items, postcard => <PostcardBox key={postcard.id} postcard={postcard} />) }
                    </div>
                </div>
            </div>
        );
    }
}

HomeView.propTypes = {
    dispatch: React.PropTypes.func.isRequired,
    postcards: React.PropTypes.object.isRequired
};

export default connect(mapStateToProps)(HomeView);
","Create a React component that fetches an async collection of postcards and displays them in a grid using a child component, PostcardBox."
"import React from 'react';
import pure from 'recompose/pure';
import SvgIcon from '../../SvgIcon';

let ActionNoteAdd = (props) => (
  <SvgIcon {...props}>
    <path d=""M14 2H6c-1.1 0-1.99.9-1.99 2L4 20c0 1.1.89 2 1.99 2H18c1.1 0 2-.9 2-2V8l-6-6zm2 14h-3v3h-2v-3H8v-2h3v-3h2v3h3v2zm-3-7V3.5L18.5 9H13z""/>
  </SvgIcon>
);
ActionNoteAdd = pure(ActionNoteAdd);
ActionNoteAdd.displayName = 'ActionNoteAdd';
ActionNoteAdd.muiName = 'SvgIcon';

export default ActionNoteAdd;
","Design an SVG icon component for a note add action, which takes color and size properties, and it should be exported with a default name."
"/* eslint max-len: 0 */
import React from 'react';
import { BootstrapTable, TableHeaderColumn } from 'react-bootstrap-table';


const products = [];

function addProducts(quantity) {
  const startId = products.length;
  for (let i = 0; i < quantity; i++) {
    const id = startId + i;
    products.push({
      id: id,
      name: 'Item name ' + id,
      price: 2100 + i
    });
  }
}

addProducts(100);

export default class ExternallyManagedSelection extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      selected: [],
      currPage: 1
    };
  }

  render() {
    const {
      currPage
    } = this.state;
    const onRowSelect = ({ id }, isSelected) => {
      if (isSelected && this.state.selected.length !== 2) {
        this.setState({
          selected: [ ...this.state.selected, id ].sort(),
          currPage: this.refs.table.state.currPage
        });
      } else {
        this.setState({ selected: this.state.selected.filter(it => it !== id) });
      }
      return false;
    };

    const selectRowProp = {
      mode: 'checkbox',
      clickToSelect: true,
      onSelect: onRowSelect,
      selected: this.state.selected
    };

    const options = {
      sizePerPageList: [ 5, 10, 15, 20 ],
      sizePerPage: 10,
      page: currPage,
      sortName: 'id',
      sortOrder: 'desc'
    };

    return (
      <BootstrapTable ref='table' data={ products } selectRow={ selectRowProp } pagination={ true } options={ options }>
        <TableHeaderColumn dataField='id' isKey={ true }>Product ID</TableHeaderColumn>
        <TableHeaderColumn dataField='name'>Product Name</TableHeaderColumn>
        <TableHeaderColumn dataField='price'>Product Price</TableHeaderColumn>
      </BootstrapTable>
   );
  }
}
","Create a React component that renders a table with checkbox selection. When a checkbox is clicked, update the component state to update the array of selected IDs and the current page number. Use `react-bootstrap-table` to handle the table rendering."
"/* eslint max-len: 0 */
import React from 'react';
import { BootstrapTable, TableHeaderColumn } from 'react-bootstrap-table';


const products = [];

function addProducts(quantity) {
  const startId = products.length;
  for (let i = 0; i < quantity; i++) {
    const id = startId + i;
    products.push({
      id: id,
      name: 'Item name ' + id,
      price: 2100 + i
    });
  }
}

addProducts(5);

export default class TrClassStringTable extends React.Component {
  render() {
    return (
      <BootstrapTable data={ products }>
          <TableHeaderColumn dataField='id' isKey={ true }>Product ID</TableHeaderColumn>
          <TableHeaderColumn dataField='name' className='td-header-string-example'>Product Name</TableHeaderColumn>
          <TableHeaderColumn dataField='price' columnClassName='td-column-string-example'>Product Price</TableHeaderColumn>
      </BootstrapTable>
    );
  }
}
","Create a React code snippet that renders a Bootstrap table with five rows of data, each row containing three columns: ID, Name, and Price. Add custom class names to the header and column of the second column, ""Product Name."""
"/* eslint react/prop-types: 0 */

import React from 'react';
import ReactDOM from 'react-dom';
import Select from 'react-select';

import Contributors from './components/Contributors';
import GithubUsers from './components/GithubUsers';
import CustomComponents from './components/CustomComponents';
import CustomRender from './components/CustomRender';
import Multiselect from './components/Multiselect';
import NumericSelect from './components/NumericSelect';
import Virtualized from './components/Virtualized';
import States from './components/States';

ReactDOM.render(
	<div>
		<States label=""States"" searchable />
		<Multiselect label=""Multiselect"" />
		<Virtualized label=""Virtualized"" />
		<Contributors label=""Contributors (Async)"" />
		<GithubUsers label=""Github users (Async with fetch.js)"" />
		<NumericSelect label=""Numeric Values"" />
		<CustomRender label=""Custom Render Methods""/>
		<CustomComponents label=""Custom Placeholder, Option and Value Components"" />
		{/*
		<SelectedValuesField label=""Option Creation (tags mode)"" options={FLAVOURS} allowCreate hint=""Enter a value that's NOT in the list, then hit return"" />
		*/}
	</div>,
	document.getElementById('example')
);
","Generate a non-technical but specific prompt that can be inputted into an LLM to generate the code snippet.
Output only the description.

Description: Create a React app that demonstrates various features of the React-Select library, including different types of select components, options for customization, and support for asynchronous data fetching."
"import React from 'react'
import { Grid, Image } from 'semantic-ui-react'

const GridExampleRelaxedVery = () => (
  <Grid relaxed='very' columns={4}>
    <Grid.Column>
      <Image src='/assets/images/wireframe/image.png' />
    </Grid.Column>
    <Grid.Column>
      <Image src='/assets/images/wireframe/image.png' />
    </Grid.Column>
    <Grid.Column>
      <Image src='/assets/images/wireframe/image.png' />
    </Grid.Column>
    <Grid.Column>
      <Image src='/assets/images/wireframe/image.png' />
    </Grid.Column>
  </Grid>
)

export default GridExampleRelaxedVery
",Create a React application that uses the `semantic-ui-react` library to generate a grid of four images with relaxed spacing.
"import React from 'react';
import {Navbar, Grid, Row, Col} from 'react-bootstrap';
import {Formulario} from './form';
import {Resultado} from './resultado';
export class Tabela extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      formData: {}
    };
    this.handleUserInput = this.handleUserInput.bind(this);
  }
  handleUserInput(data) {
    this.setState({formData: data.formData});
  }
  render() {
    return (
      <div>
        <Navbar>
          <Navbar.Header>
            <Navbar.Brand>
              <a href=""#"">Simulador EBTT</a>
            </Navbar.Brand>
          </Navbar.Header>
        </Navbar>
        <Grid>
          <Row className=""show-grid"">
            <Col xs={12} md={6}>
              <Formulario formData={this.state.formData} onUserInput={this.handleUserInput}/>
            </Col>
            <Col xs={12} md={6}>
              <Resultado formData={this.state.formData} onUserInput={this.handleUserInput}/>
            </Col>
          </Row>
        </Grid>
      </div>
    );
  }
}

",Design a React application with a form and a results section. The form should capture user input and pass it to the results section to display the output. Use React Bootstrap for layout and styling.
"import React, { Component } from 'react';
import { connect } from 'react-redux';
import {
  Container,
  KnobWrapper,
  PaintWrapper,
  Spacer,
} from './RobotArm.styles';
import PaintArea from './Components/PaintArea';
import KnobControl from './Components/KnobControl';
import range from 'lodash/range';

const electron = window.require('electron');
const { ipcRenderer } = electron;
const loadBalancer = window.require('electron-load-balancer');

class RobotArm extends Component {
  constructor(props) {
    super(props);
    this.state = {
      brush1: 0,
      brush2: 0,
      brush3: 0,
      brush4: 0,
      servo1: range(60).map(item => null),
      servo2: range(60).map(item => null),
      servo3: range(60).map(item => null),
      servo4: range(60).map(item => null),
      activeBrush: null,
      active: false,
      timeLine: 0,
    };
    this.timer = null;
  }

  sendCommand = () => {
    const { active, timeLine, servo1, servo2, servo3, servo4 } = this.state;
    if (timeLine < 60) {
      active &&
        this.setState(
          prevState => ({ timeLine: prevState.timeLine + 1 }),
          () => {
            loadBalancer.sendData(ipcRenderer, 'linker', {
              command: 'SET_ROBO_ARM',
              angle1: servo1[timeLine],
              angle2: servo2[timeLine],
              angle3: servo3[timeLine],
              angle4: servo4[timeLine],
            });
          },
        );
    } else {
      this.stop();
    }
  };

  start = () => {
    this.setState(
      {
        active: true,
      },
      () => {
        if (this.timer === null) {
          this.timer = setInterval(this.sendCommand, 1000);
        }
      },
    );
  };

  pause = () => {
    this.setState({
      active: false,
    });
  };

  stop = () => {
    clearInterval(this.timer);
    this.timer = null;
    this.setState({
      active: false,
      timeLine: 0,
    });
  };

  changeBrushValue = brushNumber => value => {
    this.setState({
      [brushNumber]: value,
    });
  };

  setActiveBrush = value => {
    this.setState({
      activeBrush: value,
    });
  };

  setServoValues = (value, servoType, index) => {
    let newArray = [...this.state[servoType]];
    newArray[index] = value;
    this.setState({
      [servoType]: newArray,
    });
  };

  render() {
    const {
      brush1,
      brush2,
      brush3,
      brush4,
      servo1,
      servo2,
      servo3,
      servo4,
      activeBrush,
      timeLine,
      active,
    } = this.state;

    const { isConnected } = this.props;

    return (
      <Container>
        <KnobWrapper>
          <KnobControl
            isConnected={isConnected}
            changeBrushValue={this.changeBrushValue}
            brush1={brush1}
            brush2={brush2}
            brush3={brush3}
            brush4={brush4}
            setActiveBrush={this.setActiveBrush}
            start={this.start}
            pause={this.pause}
            stop={this.stop}
            active={active}
          />
        </KnobWrapper>
        <Spacer />
        <PaintWrapper>
          <PaintArea
            timeLine={timeLine}
            brush1={brush1}
            brush2={brush2}
            brush3={brush3}
            brush4={brush4}
            servo1={servo1}
            servo2={servo2}
            servo3={servo3}
            servo4={servo4}
            activeBrush={activeBrush}
            setServoValues={this.setServoValues}
          />
        </PaintWrapper>
      </Container>
    );
  }
}

const mapStateToProps = state => ({
  isConnected: state.app.device.isConnected,
});

export default connect(
  mapStateToProps,
  null,
)(RobotArm);
","Design a React component that controls a robot arm. The component should include:

- Four knobs to control the width of four virtual brushes.
- Buttons to start, pause, and stop the robot arm's movement.
- A canvas that displays the robot arm's movement and allows the user to set the angles of the robot arm's four servos for each frame of the animation."
